run_id,task,activation,seed,metric,row_index,value
a98e4859-dc3f-427a-886a-ed97df51f01a,cls,leaky,3,val_top1,150,0.9098684191703796
a98e4859-dc3f-427a-886a-ed97df51f01a,cls,leaky,3,val_top1,302,0.915657877922058
a98e4859-dc3f-427a-886a-ed97df51f01a,cls,leaky,3,val_top1,454,0.9194737076759338
a98e4859-dc3f-427a-886a-ed97df51f01a,cls,leaky,3,val_top1,606,0.9193421006202698
a98e4859-dc3f-427a-886a-ed97df51f01a,cls,leaky,3,val_top1,758,0.9169737100601196
a98e4859-dc3f-427a-886a-ed97df51f01a,cls,leaky,3,val_f1,150,0.909677028656006
a98e4859-dc3f-427a-886a-ed97df51f01a,cls,leaky,3,val_f1,302,0.915125012397766
a98e4859-dc3f-427a-886a-ed97df51f01a,cls,leaky,3,val_f1,454,0.9190918803215028
a98e4859-dc3f-427a-886a-ed97df51f01a,cls,leaky,3,val_f1,606,0.918913722038269
a98e4859-dc3f-427a-886a-ed97df51f01a,cls,leaky,3,val_f1,758,0.9165189266204834
a98e4859-dc3f-427a-886a-ed97df51f01a,cls,leaky,3,train_loss_epoch,151,0.3406572937965393
a98e4859-dc3f-427a-886a-ed97df51f01a,cls,leaky,3,train_loss_epoch,303,0.2189689129590988
a98e4859-dc3f-427a-886a-ed97df51f01a,cls,leaky,3,train_loss_epoch,455,0.1880458146333694
a98e4859-dc3f-427a-886a-ed97df51f01a,cls,leaky,3,train_loss_epoch,607,0.1622691601514816
a98e4859-dc3f-427a-886a-ed97df51f01a,cls,leaky,3,train_loss_epoch,759,0.147189199924469
a43830c6-0673-4227-97f7-0bfb51983164,cls,leaky,6,val_top1,150,0.9110526442527772
a43830c6-0673-4227-97f7-0bfb51983164,cls,leaky,6,val_top1,302,0.9117105007171632
a43830c6-0673-4227-97f7-0bfb51983164,cls,leaky,6,val_top1,454,0.9175000190734864
a43830c6-0673-4227-97f7-0bfb51983164,cls,leaky,6,val_top1,606,0.913157880306244
a43830c6-0673-4227-97f7-0bfb51983164,cls,leaky,6,val_top1,758,0.9113157987594604
a43830c6-0673-4227-97f7-0bfb51983164,cls,leaky,6,val_f1,150,0.9107441902160645
a43830c6-0673-4227-97f7-0bfb51983164,cls,leaky,6,val_f1,302,0.911213994026184
a43830c6-0673-4227-97f7-0bfb51983164,cls,leaky,6,val_f1,454,0.9170476198196412
a43830c6-0673-4227-97f7-0bfb51983164,cls,leaky,6,val_f1,606,0.91270911693573
a43830c6-0673-4227-97f7-0bfb51983164,cls,leaky,6,val_f1,758,0.9108215570449828
a43830c6-0673-4227-97f7-0bfb51983164,cls,leaky,6,train_loss_epoch,151,0.3358677327632904
a43830c6-0673-4227-97f7-0bfb51983164,cls,leaky,6,train_loss_epoch,303,0.2219859063625335
a43830c6-0673-4227-97f7-0bfb51983164,cls,leaky,6,train_loss_epoch,455,0.1917976588010788
a43830c6-0673-4227-97f7-0bfb51983164,cls,leaky,6,train_loss_epoch,607,0.1680075675249099
a43830c6-0673-4227-97f7-0bfb51983164,cls,leaky,6,train_loss_epoch,759,0.1528897881507873
14e1d4a0-265d-4dfe-b801-64117b4653f7,cls,leaky,4,val_top1,150,0.913947343826294
14e1d4a0-265d-4dfe-b801-64117b4653f7,cls,leaky,4,val_top1,302,0.9196052551269532
14e1d4a0-265d-4dfe-b801-64117b4653f7,cls,leaky,4,val_top1,454,0.9164473414421082
14e1d4a0-265d-4dfe-b801-64117b4653f7,cls,leaky,4,val_top1,606,0.9230263233184814
14e1d4a0-265d-4dfe-b801-64117b4653f7,cls,leaky,4,val_top1,758,0.9211841821670532
14e1d4a0-265d-4dfe-b801-64117b4653f7,cls,leaky,4,val_f1,150,0.913618803024292
14e1d4a0-265d-4dfe-b801-64117b4653f7,cls,leaky,4,val_f1,302,0.9190475940704346
14e1d4a0-265d-4dfe-b801-64117b4653f7,cls,leaky,4,val_f1,454,0.9159566760063172
14e1d4a0-265d-4dfe-b801-64117b4653f7,cls,leaky,4,val_f1,606,0.9226583242416382
14e1d4a0-265d-4dfe-b801-64117b4653f7,cls,leaky,4,val_f1,758,0.9207754731178284
14e1d4a0-265d-4dfe-b801-64117b4653f7,cls,leaky,4,train_loss_epoch,151,0.3391006290912628
14e1d4a0-265d-4dfe-b801-64117b4653f7,cls,leaky,4,train_loss_epoch,303,0.2201943546533584
14e1d4a0-265d-4dfe-b801-64117b4653f7,cls,leaky,4,train_loss_epoch,455,0.1896320432424545
14e1d4a0-265d-4dfe-b801-64117b4653f7,cls,leaky,4,train_loss_epoch,607,0.1652784794569015
14e1d4a0-265d-4dfe-b801-64117b4653f7,cls,leaky,4,train_loss_epoch,759,0.1495411843061447
8ba60e52-ee35-4a73-a056-3619d98af9f6,cls,leaky,2,val_top1,150,0.9106578826904296
8ba60e52-ee35-4a73-a056-3619d98af9f6,cls,leaky,2,val_top1,302,0.9185526371002196
8ba60e52-ee35-4a73-a056-3619d98af9f6,cls,leaky,2,val_top1,454,0.9223684072494508
8ba60e52-ee35-4a73-a056-3619d98af9f6,cls,leaky,2,val_top1,606,0.9185526371002196
8ba60e52-ee35-4a73-a056-3619d98af9f6,cls,leaky,2,val_top1,758,0.9200000166893004
8ba60e52-ee35-4a73-a056-3619d98af9f6,cls,leaky,2,val_f1,150,0.9103186726570128
8ba60e52-ee35-4a73-a056-3619d98af9f6,cls,leaky,2,val_f1,302,0.918036162853241
8ba60e52-ee35-4a73-a056-3619d98af9f6,cls,leaky,2,val_f1,454,0.9220629930496216
8ba60e52-ee35-4a73-a056-3619d98af9f6,cls,leaky,2,val_f1,606,0.918125331401825
8ba60e52-ee35-4a73-a056-3619d98af9f6,cls,leaky,2,val_f1,758,0.9196587800979614
8ba60e52-ee35-4a73-a056-3619d98af9f6,cls,leaky,2,train_loss_epoch,151,0.335420548915863
8ba60e52-ee35-4a73-a056-3619d98af9f6,cls,leaky,2,train_loss_epoch,303,0.2198483943939209
8ba60e52-ee35-4a73-a056-3619d98af9f6,cls,leaky,2,train_loss_epoch,455,0.1879967153072357
8ba60e52-ee35-4a73-a056-3619d98af9f6,cls,leaky,2,train_loss_epoch,607,0.1611053496599197
8ba60e52-ee35-4a73-a056-3619d98af9f6,cls,leaky,2,train_loss_epoch,759,0.1455046832561493
ffb438c6-e643-4703-8e4a-7084dc117406,cls,leaky,0,val_top1,150,0.9122368693351746
ffb438c6-e643-4703-8e4a-7084dc117406,cls,leaky,0,val_top1,302,0.9176315665245056
ffb438c6-e643-4703-8e4a-7084dc117406,cls,leaky,0,val_top1,454,0.9194737076759338
ffb438c6-e643-4703-8e4a-7084dc117406,cls,leaky,0,val_top1,606,0.921052634716034
ffb438c6-e643-4703-8e4a-7084dc117406,cls,leaky,0,val_top1,758,0.92092102766037
ffb438c6-e643-4703-8e4a-7084dc117406,cls,leaky,0,val_f1,150,0.9119247198104858
ffb438c6-e643-4703-8e4a-7084dc117406,cls,leaky,0,val_f1,302,0.9172938466072084
ffb438c6-e643-4703-8e4a-7084dc117406,cls,leaky,0,val_f1,454,0.9190412163734436
ffb438c6-e643-4703-8e4a-7084dc117406,cls,leaky,0,val_f1,606,0.920670211315155
ffb438c6-e643-4703-8e4a-7084dc117406,cls,leaky,0,val_f1,758,0.9205312132835388
ffb438c6-e643-4703-8e4a-7084dc117406,cls,leaky,0,train_loss_epoch,151,0.3345924615859985
ffb438c6-e643-4703-8e4a-7084dc117406,cls,leaky,0,train_loss_epoch,303,0.217391163110733
ffb438c6-e643-4703-8e4a-7084dc117406,cls,leaky,0,train_loss_epoch,455,0.1869854182004928
ffb438c6-e643-4703-8e4a-7084dc117406,cls,leaky,0,train_loss_epoch,607,0.1621957719326019
ffb438c6-e643-4703-8e4a-7084dc117406,cls,leaky,0,train_loss_epoch,759,0.1461748629808426
afb82af1-f424-4877-a897-0510fc578640,cls,leaky,7,val_top1,150,0.9136841893196106
afb82af1-f424-4877-a897-0510fc578640,cls,leaky,7,val_top1,302,0.9198684096336364
afb82af1-f424-4877-a897-0510fc578640,cls,leaky,7,val_top1,454,0.9231578707695008
afb82af1-f424-4877-a897-0510fc578640,cls,leaky,7,val_top1,606,0.9203947186470032
afb82af1-f424-4877-a897-0510fc578640,cls,leaky,7,val_top1,758,0.9198684096336364
afb82af1-f424-4877-a897-0510fc578640,cls,leaky,7,val_f1,150,0.9134834408760072
afb82af1-f424-4877-a897-0510fc578640,cls,leaky,7,val_f1,302,0.9195664525032043
afb82af1-f424-4877-a897-0510fc578640,cls,leaky,7,val_f1,454,0.9227691292762756
afb82af1-f424-4877-a897-0510fc578640,cls,leaky,7,val_f1,606,0.9199745059013368
afb82af1-f424-4877-a897-0510fc578640,cls,leaky,7,val_f1,758,0.91943621635437
afb82af1-f424-4877-a897-0510fc578640,cls,leaky,7,train_loss_epoch,151,0.3354991972446441
afb82af1-f424-4877-a897-0510fc578640,cls,leaky,7,train_loss_epoch,303,0.2191070169210434
afb82af1-f424-4877-a897-0510fc578640,cls,leaky,7,train_loss_epoch,455,0.1887857466936111
afb82af1-f424-4877-a897-0510fc578640,cls,leaky,7,train_loss_epoch,607,0.1634718477725982
afb82af1-f424-4877-a897-0510fc578640,cls,leaky,7,train_loss_epoch,759,0.1470329612493515
c758eb44-d66e-44e3-bd85-7f12d00b11c9,cls,leaky,1,val_top1,150,0.9127631783485411
c758eb44-d66e-44e3-bd85-7f12d00b11c9,cls,leaky,1,val_top1,302,0.9080263376235962
c758eb44-d66e-44e3-bd85-7f12d00b11c9,cls,leaky,1,val_top1,454,0.9176315665245056
c758eb44-d66e-44e3-bd85-7f12d00b11c9,cls,leaky,1,val_top1,606,0.9153947234153748
c758eb44-d66e-44e3-bd85-7f12d00b11c9,cls,leaky,1,val_top1,758,0.9146052598953248
c758eb44-d66e-44e3-bd85-7f12d00b11c9,cls,leaky,1,val_f1,150,0.9124037027359008
c758eb44-d66e-44e3-bd85-7f12d00b11c9,cls,leaky,1,val_f1,302,0.9074631333351136
c758eb44-d66e-44e3-bd85-7f12d00b11c9,cls,leaky,1,val_f1,454,0.9172067642211914
c758eb44-d66e-44e3-bd85-7f12d00b11c9,cls,leaky,1,val_f1,606,0.914920210838318
c758eb44-d66e-44e3-bd85-7f12d00b11c9,cls,leaky,1,val_f1,758,0.9140850305557252
c758eb44-d66e-44e3-bd85-7f12d00b11c9,cls,leaky,1,train_loss_epoch,151,0.3431021571159363
c758eb44-d66e-44e3-bd85-7f12d00b11c9,cls,leaky,1,train_loss_epoch,303,0.2205935716629028
c758eb44-d66e-44e3-bd85-7f12d00b11c9,cls,leaky,1,train_loss_epoch,455,0.1913183778524398
c758eb44-d66e-44e3-bd85-7f12d00b11c9,cls,leaky,1,train_loss_epoch,607,0.1664835959672927
c758eb44-d66e-44e3-bd85-7f12d00b11c9,cls,leaky,1,train_loss_epoch,759,0.1507486701011657
6751ede8-1b0f-460a-bca0-bdb22be1af7e,cls,leaky,5,val_top1,150,0.9153947234153748
6751ede8-1b0f-460a-bca0-bdb22be1af7e,cls,leaky,5,val_top1,302,0.918684184551239
6751ede8-1b0f-460a-bca0-bdb22be1af7e,cls,leaky,5,val_top1,454,0.9205263257026672
6751ede8-1b0f-460a-bca0-bdb22be1af7e,cls,leaky,5,val_top1,606,0.9190789461135864
6751ede8-1b0f-460a-bca0-bdb22be1af7e,cls,leaky,5,val_top1,758,0.9181578755378724
6751ede8-1b0f-460a-bca0-bdb22be1af7e,cls,leaky,5,val_f1,150,0.9150127172470092
6751ede8-1b0f-460a-bca0-bdb22be1af7e,cls,leaky,5,val_f1,302,0.9184448719024658
6751ede8-1b0f-460a-bca0-bdb22be1af7e,cls,leaky,5,val_f1,454,0.920229196548462
6751ede8-1b0f-460a-bca0-bdb22be1af7e,cls,leaky,5,val_f1,606,0.9185899496078492
6751ede8-1b0f-460a-bca0-bdb22be1af7e,cls,leaky,5,val_f1,758,0.917694330215454
6751ede8-1b0f-460a-bca0-bdb22be1af7e,cls,leaky,5,train_loss_epoch,151,0.3372057378292084
6751ede8-1b0f-460a-bca0-bdb22be1af7e,cls,leaky,5,train_loss_epoch,303,0.2191996276378631
6751ede8-1b0f-460a-bca0-bdb22be1af7e,cls,leaky,5,train_loss_epoch,455,0.1885381639003753
6751ede8-1b0f-460a-bca0-bdb22be1af7e,cls,leaky,5,train_loss_epoch,607,0.1639686673879623
6751ede8-1b0f-460a-bca0-bdb22be1af7e,cls,leaky,5,train_loss_epoch,759,0.149082064628601
02092469-33ef-42fb-856e-f8322c4635f8,cls,mish,5,val_top1,150,0.9117105007171632
02092469-33ef-42fb-856e-f8322c4635f8,cls,mish,5,val_top1,302,0.9185526371002196
02092469-33ef-42fb-856e-f8322c4635f8,cls,mish,5,val_top1,454,0.9225000143051147
02092469-33ef-42fb-856e-f8322c4635f8,cls,mish,5,val_top1,606,0.921842098236084
02092469-33ef-42fb-856e-f8322c4635f8,cls,mish,5,val_top1,758,0.9205263257026672
02092469-33ef-42fb-856e-f8322c4635f8,cls,mish,5,val_f1,150,0.9113324284553528
02092469-33ef-42fb-856e-f8322c4635f8,cls,mish,5,val_f1,302,0.9183660745620728
02092469-33ef-42fb-856e-f8322c4635f8,cls,mish,5,val_f1,454,0.9222780466079712
02092469-33ef-42fb-856e-f8322c4635f8,cls,mish,5,val_f1,606,0.9214423894882202
02092469-33ef-42fb-856e-f8322c4635f8,cls,mish,5,val_f1,758,0.920127809047699
02092469-33ef-42fb-856e-f8322c4635f8,cls,mish,5,train_loss_epoch,151,0.3376553058624267
02092469-33ef-42fb-856e-f8322c4635f8,cls,mish,5,train_loss_epoch,303,0.2218730896711349
02092469-33ef-42fb-856e-f8322c4635f8,cls,mish,5,train_loss_epoch,455,0.1927052140235901
02092469-33ef-42fb-856e-f8322c4635f8,cls,mish,5,train_loss_epoch,607,0.1700469255447387
02092469-33ef-42fb-856e-f8322c4635f8,cls,mish,5,train_loss_epoch,759,0.1564461439847946
c33d9236-8385-4fa4-ab51-c20bc2cc407e,cls,mish,4,val_top1,150,0.9142104983329772
c33d9236-8385-4fa4-ab51-c20bc2cc407e,cls,mish,4,val_top1,302,0.9181578755378724
c33d9236-8385-4fa4-ab51-c20bc2cc407e,cls,mish,4,val_top1,454,0.9182894825935364
c33d9236-8385-4fa4-ab51-c20bc2cc407e,cls,mish,4,val_top1,606,0.921973705291748
c33d9236-8385-4fa4-ab51-c20bc2cc407e,cls,mish,4,val_top1,758,0.9207894802093506
c33d9236-8385-4fa4-ab51-c20bc2cc407e,cls,mish,4,val_f1,150,0.913914442062378
c33d9236-8385-4fa4-ab51-c20bc2cc407e,cls,mish,4,val_f1,302,0.9175593256950378
c33d9236-8385-4fa4-ab51-c20bc2cc407e,cls,mish,4,val_f1,454,0.9177595376968384
c33d9236-8385-4fa4-ab51-c20bc2cc407e,cls,mish,4,val_f1,606,0.9216365814208984
c33d9236-8385-4fa4-ab51-c20bc2cc407e,cls,mish,4,val_f1,758,0.9204187393188475
c33d9236-8385-4fa4-ab51-c20bc2cc407e,cls,mish,4,train_loss_epoch,151,0.3406636416912079
c33d9236-8385-4fa4-ab51-c20bc2cc407e,cls,mish,4,train_loss_epoch,303,0.2226168066263198
c33d9236-8385-4fa4-ab51-c20bc2cc407e,cls,mish,4,train_loss_epoch,455,0.1938550919294357
c33d9236-8385-4fa4-ab51-c20bc2cc407e,cls,mish,4,train_loss_epoch,607,0.1712400615215301
c33d9236-8385-4fa4-ab51-c20bc2cc407e,cls,mish,4,train_loss_epoch,759,0.1567758470773697
b47657e3-af72-4bd0-af0f-cd22074506ba,cls,mish,0,val_top1,150,0.9121052622795104
b47657e3-af72-4bd0-af0f-cd22074506ba,cls,mish,0,val_top1,302,0.915657877922058
b47657e3-af72-4bd0-af0f-cd22074506ba,cls,mish,0,val_top1,454,0.9197368621826172
b47657e3-af72-4bd0-af0f-cd22074506ba,cls,mish,0,val_top1,606,0.9189473390579224
b47657e3-af72-4bd0-af0f-cd22074506ba,cls,mish,0,val_top1,758,0.9190789461135864
b47657e3-af72-4bd0-af0f-cd22074506ba,cls,mish,0,val_f1,150,0.9117831587791444
b47657e3-af72-4bd0-af0f-cd22074506ba,cls,mish,0,val_f1,302,0.91530179977417
b47657e3-af72-4bd0-af0f-cd22074506ba,cls,mish,0,val_f1,454,0.9193575382232666
b47657e3-af72-4bd0-af0f-cd22074506ba,cls,mish,0,val_f1,606,0.9185757637023926
b47657e3-af72-4bd0-af0f-cd22074506ba,cls,mish,0,val_f1,758,0.9187015891075134
b47657e3-af72-4bd0-af0f-cd22074506ba,cls,mish,0,train_loss_epoch,151,0.3355364501476288
b47657e3-af72-4bd0-af0f-cd22074506ba,cls,mish,0,train_loss_epoch,303,0.2203614860773086
b47657e3-af72-4bd0-af0f-cd22074506ba,cls,mish,0,train_loss_epoch,455,0.1920972168445587
b47657e3-af72-4bd0-af0f-cd22074506ba,cls,mish,0,train_loss_epoch,607,0.1694623529911041
b47657e3-af72-4bd0-af0f-cd22074506ba,cls,mish,0,train_loss_epoch,759,0.1546504646539688
49d0c284-d223-446b-ae61-4528bc5e88e6,cls,mish,3,val_top1,150,0.9117105007171632
49d0c284-d223-446b-ae61-4528bc5e88e6,cls,mish,3,val_top1,302,0.9165789484977722
49d0c284-d223-446b-ae61-4528bc5e88e6,cls,mish,3,val_top1,454,0.9197368621826172
49d0c284-d223-446b-ae61-4528bc5e88e6,cls,mish,3,val_top1,606,0.9215789437294006
49d0c284-d223-446b-ae61-4528bc5e88e6,cls,mish,3,val_top1,758,0.92092102766037
49d0c284-d223-446b-ae61-4528bc5e88e6,cls,mish,3,val_f1,150,0.9115837216377258
49d0c284-d223-446b-ae61-4528bc5e88e6,cls,mish,3,val_f1,302,0.91614431142807
49d0c284-d223-446b-ae61-4528bc5e88e6,cls,mish,3,val_f1,454,0.9193767309188844
49d0c284-d223-446b-ae61-4528bc5e88e6,cls,mish,3,val_f1,606,0.9212555289268494
49d0c284-d223-446b-ae61-4528bc5e88e6,cls,mish,3,val_f1,758,0.9205689430236816
49d0c284-d223-446b-ae61-4528bc5e88e6,cls,mish,3,train_loss_epoch,151,0.3412827849388122
49d0c284-d223-446b-ae61-4528bc5e88e6,cls,mish,3,train_loss_epoch,303,0.2220869362354278
49d0c284-d223-446b-ae61-4528bc5e88e6,cls,mish,3,train_loss_epoch,455,0.1928003281354904
49d0c284-d223-446b-ae61-4528bc5e88e6,cls,mish,3,train_loss_epoch,607,0.168973758816719
49d0c284-d223-446b-ae61-4528bc5e88e6,cls,mish,3,train_loss_epoch,759,0.1545597910881042
